artist_id,has_discography,first_release,latest_release,career_time,time_since_latest_release,studio_albums,non_remix_singles,total_artists,artists_ids
Louis the Child_2018-03-24,True,2014.0,2018-03-08,4.0,0.0,0.0,10.0,1.0,"spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:artist:7wg1qvie3KqDNQbAkTdbX0"
Mac Miller_2018-03-24,True,2010.0,2016-09-16,8.0,1.0,5.0,15.0,1.0,"spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:artist:4LLpKhyESsyAXpc4laK94U"
Nghtmre_2018-03-24,True,2014.0,2016-09-07,4.0,1.0,1.0,22.0,1.0,"spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF"
Deorro_2018-03-24,True,2014.0,2017-03-31,4.0,0.0,2.0,42.0,1.0,"spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:artist:6VD4UEUPvtsemqD3mmTqCR"
Yellow Claw_2018-03-24,True,2012.0,2017-04-07,6.0,0.0,3.0,32.0,1.0,"spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh"
DJ Snake_2018-03-24,True,2011.0,2016-08-05,7.0,1.0,1.0,12.0,1.0,"spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4"
Braza_2018-03-25,True,2017.0,2017-06-02,1.0,0.0,2.0,1.0,1.0,"spotify:artist:5F0iFhw7bZE7a8INjualJn,spotify:artist:5F0iFhw7bZE7a8INjualJn,spotify:artist:5F0iFhw7bZE7a8INjualJn,spotify:artist:5F0iFhw7bZE7a8INjualJn,spotify:artist:5F0iFhw7bZE7a8INjualJn,spotify:artist:5F0iFhw7bZE7a8INjualJn,spotify:artist:5F0iFhw7bZE7a8INjualJn,spotify:artist:5F0iFhw7bZE7a8INjualJn,spotify:artist:5F0iFhw7bZE7a8INjualJn,spotify:artist:5F0iFhw7bZE7a8INjualJn"
Milky Chance_2018-03-25,True,2014.0,2017-03-17,4.0,1.0,2.0,6.0,1.0,"spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:artist:1hzfo8twXdOegF3xireCYs"
The Neighbourhood_2018-03-25,True,2013.0,2015-10-30,5.0,2.0,3.0,5.0,1.0,"spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:artist:77SW9BnxLY8rJ0RciFqkHh"
Liam Gallagher_2018-03-25,True,2017.0,2017-10-25,1.0,0.0,0.0,6.0,1.0,"spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9,spotify:artist:6sN51vEARnAAdBw1IKZ8Q9"
The Killers_2018-03-25,True,2004.0,2017-09-22,14.0,0.0,6.0,9.0,1.0,"spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:artist:0C0XlULifJtAgn6ZNCW2eu"
"Francisco, el hombre_2018-03-25",True,2016.0,2016-09-16,2.0,1.0,1.0,4.0,1.0,"spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg,spotify:artist:317yGDHMNsNQMfjsNNPYUg"
